fecha,grupo,pedidos,ventas_eur,ventas_moda_belleza_eur,ventas_hogar_electronica_eur,ventas_alimentacion_hosteleria_eur,ticket_medio_eur,pct_recogida_en_tienda
2025-09-05,C,1156,65506.28,29016.2,28576.57,7913.51,56.67,0.277
2025-09-05,D,832,47899.66,21766.06,23126.44,3007.15,57.57,0.28
2025-09-05,E,1104,72420.94,33106.71,36003.55,3310.67,65.6,0.386
2025-09-06,A,4353,274195.91,137370.51,125922.97,10902.42,62.99,0.268
2025-09-06,B,2681,157272.96,75623.99,74792.95,6856.02,58.66,0.273
2025-09-06,C,1207,77398.73,34284.0,33764.55,9350.18,64.12,0.246
2025-09-06,D,700,45148.97,20516.13,21798.38,2834.46,64.5,0.25
2025-09-06,E,1196,75800.0,34651.43,37683.43,3465.14,63.38,0.438
2025-09-07,A,4397,273377.93,136960.71,125547.32,10869.9,62.17,0.308
2025-09-07,B,2881,181119.75,87090.6,86133.57,7895.58,62.87,0.251
2025-09-07,C,1298,86720.74,38413.21,37831.19,10476.33,66.81,0.258
2025-09-07,D,815,52222.95,23730.61,25213.77,3278.57,64.08,0.306
2025-09-07,E,1458,81580.12,37293.77,40556.97,3729.38,55.95,0.491
2025-09-08,A,5997,339867.17,170271.43,156082.14,13513.61,56.67,0.273
2025-09-08,B,2677,183284.77,88131.65,87163.17,7989.96,68.47,0.278
2025-09-08,C,1625,84690.19,37513.77,36945.38,10231.03,52.12,0.33
2025-09-08,D,966,60366.14,27430.95,29145.39,3789.8,62.49,0.243
2025-09-08,E,1190,81143.3,37094.08,40339.81,3709.41,68.19,0.383
2025-09-09,A,5293,319468.81,160051.97,146714.3,12702.54,60.36,0.285
2025-09-09,B,3257,207683.34,99863.59,98766.19,9053.57,63.77,0.299
2025-09-09,C,1514,92965.11,41179.18,40555.25,11230.68,61.4,0.309
2025-09-09,D,822,52139.99,23692.91,25173.72,3273.36,63.43,0.274
2025-09-09,E,1137,65753.89,30058.92,32689.08,3005.89,57.83,0.403
2025-09-10,A,5426,363439.67,182081.1,166907.68,14450.88,66.98,0.322
2025-09-10,B,3613,218350.41,104992.8,103839.03,9518.58,60.43,0.278
2025-09-10,C,1398,84252.83,37320.05,36754.59,10178.19,60.27,0.248
2025-09-10,D,866,59603.97,27084.61,28777.4,3741.95,68.83,0.289
2025-09-10,E,1420,84911.58,38816.72,42213.19,3881.67,59.8,0.394
2025-09-11,A,6103,375718.3,188232.63,172546.58,14939.1,61.56,0.313
2025-09-11,B,3701,217089.02,104386.27,103239.17,9463.59,58.66,0.271
2025-09-11,C,1214,74271.66,32898.86,32400.39,8972.42,61.18,0.268
2025-09-11,D,911,55849.29,25378.45,26964.6,3506.23,61.31,0.299
2025-09-11,E,1167,74089.63,33869.54,36833.13,3386.95,63.49,0.388
2025-09-12,A,4529,297506.11,149048.79,136628.05,11829.27,65.69,0.245
2025-09-12,B,3307,205504.19,98815.75,97729.86,8958.57,62.14,0.364
2025-09-12,C,1163,75406.14,33401.38,32895.3,9109.47,64.84,0.319
2025-09-12,D,555,34214.25,15547.28,16518.99,2147.98,61.65,0.273
2025-09-12,E,1136,68038.0,31103.09,33824.61,3110.31,59.89,0.426
2025-09-13,A,5200,309374.68,154994.87,142078.63,12301.18,59.5,0.296
2025-09-13,B,3825,225942.01,108643.18,107449.3,9849.52,59.07,0.251
2025-09-13,C,1360,86497.82,38314.47,37733.95,10449.4,63.6,0.271
2025-09-13,D,806,54482.73,24757.47,26304.82,3420.44,67.6,0.304
2025-09-13,E,1245,72709.61,33238.68,36147.06,3323.87,58.4,0.385
2025-09-14,A,4850,323982.69,162313.39,148787.28,12882.02,66.8,0.278
2025-09-14,B,3002,184809.74,88864.92,87888.38,8056.44,61.56,0.278
2025-09-14,C,1413,74161.74,32850.17,32352.44,8959.14,52.49,0.299
2025-09-14,D,757,46189.66,20989.02,22300.84,2899.8,61.02,0.277
2025-09-14,E,1097,63096.99,28844.34,31368.22,2884.43,57.52,0.38
2025-09-15,A,6259,396195.71,198491.69,181950.71,15753.31,63.3,0.254
2025-09-15,B,3384,215476.64,103610.96,102472.38,9393.3,63.68,0.256
2025-09-15,C,1466,95048.57,42102.05,41464.14,11482.38,64.84,0.284
2025-09-15,D,881,57682.78,26211.61,27849.83,3621.34,65.47,0.325
2025-09-15,E,1297,76756.67,35088.76,38159.03,3508.88,59.18,0.387
2025-09-16,A,5327,351627.82,176163.44,161483.15,13981.23,66.01,0.346
2025-09-16,B,2433,158010.22,75978.49,75143.57,6888.16,64.94,0.252
2025-09-16,C,988,58155.93,25760.34,25370.04,7025.55,58.86,0.287
2025-09-16,D,817,53992.51,24534.71,26068.13,3389.66,66.09,0.236
2025-09-16,E,917,64300.9,29394.7,31966.73,2939.47,70.12,0.375
2025-09-17,A,4396,297134.6,148862.66,136457.44,11814.5,67.59,0.265
2025-09-17,B,3401,193616.48,93099.6,92076.53,8440.35,56.93,0.279
2025-09-17,C,1356,84228.15,37309.12,36743.83,10175.21,62.12,0.281
2025-09-17,D,699,42267.12,19206.59,20407.0,2653.54,60.47,0.297
2025-09-17,E,1386,82975.5,37931.66,41250.68,3793.17,59.87,0.372
2025-09-18,A,3123,212231.02,106326.48,97465.94,8438.61,67.96,0.273
2025-09-18,B,4264,225654.85,108505.11,107312.74,9837.0,52.92,0.32
2025-09-18,C,999,62047.92,27484.31,27067.88,7495.72,62.11,0.262
2025-09-18,D,744,47786.13,21714.47,23071.63,3000.03,64.23,0.292
2025-09-18,E,847,57726.39,26389.21,28698.26,2638.92,68.15,0.387
2025-09-19,A,3834,219906.69,110171.94,100990.95,8743.8,57.36,0.316
2025-09-19,B,2463,158225.08,76081.81,75245.75,6897.53,64.24,0.283
2025-09-19,C,1272,81030.49,35892.7,35348.87,9788.92,63.7,0.254
2025-09-19,D,507,31977.3,14530.79,15438.97,2007.54,63.07,0.266
2025-09-19,E,867,56470.44,25815.06,28073.88,2581.51,65.13,0.416
2025-09-20,A,3987,245001.09,122744.08,112515.41,9741.59,61.45,0.34
2025-09-20,B,2608,158803.95,76360.16,75521.03,6922.76,60.89,0.27
2025-09-20,C,1054,64512.62,28576.06,28143.09,7793.47,61.21,0.286
2025-09-20,D,515,33536.0,15239.08,16191.52,2105.4,65.12,0.292
2025-09-20,E,929,56987.59,26051.47,28330.97,2605.15,61.34,0.414
2025-09-21,A,4003,248963.15,124729.06,114334.97,9899.13,62.19,0.304
2025-09-21,B,2949,158237.73,76087.89,75251.76,6898.08,53.66,0.306
2025-09-21,C,1189,69186.73,30646.47,30182.13,8358.13,58.19,0.288
2025-09-21,D,642,38723.67,17596.4,18696.18,2431.08,60.32,0.281
2025-09-21,E,962,58452.89,26721.32,29059.44,2672.13,60.76,0.402
2025-09-22,A,4732,288335.13,144454.18,132416.33,11464.62,60.93,0.254
2025-09-22,B,2086,128023.53,61559.53,60883.05,5580.95,61.37,0.251
2025-09-22,C,1092,69084.84,30601.34,30137.68,8345.82,63.26,0.293
2025-09-22,D,615,37740.61,17149.69,18221.55,2369.37,61.37,0.278
2025-09-22,E,851,51372.0,23484.34,25539.22,2348.43,60.37,0.397
2025-09-23,A,5214,300315.67,150456.36,137918.33,11940.98,57.6,0.262
2025-09-23,B,2980,178489.84,85826.02,84882.88,7780.93,59.9,0.294
2025-09-23,C,1085,69590.12,30825.15,30358.1,8406.86,64.14,0.29
2025-09-23,D,952,57454.29,26107.78,27739.51,3607.0,60.35,0.243
2025-09-23,E,1095,64222.21,29358.72,31927.61,2935.87,58.65,0.365
2025-09-24,A,4633,304004.67,152304.53,139612.48,12087.66,65.62,0.29
2025-09-24,B,2776,161132.77,77479.96,76628.53,7024.28,58.04,0.319
2025-09-24,C,1364,86113.02,38144.02,37566.08,10402.92,63.13,0.25
2025-09-24,D,628,39689.11,18035.11,19162.31,2491.69,63.2,0.281
2025-09-24,E,1071,65119.16,29768.76,32373.53,2976.88,60.8,0.407
2025-09-25,A,3595,248935.34,124715.12,114322.19,9898.03,69.24,0.317
2025-09-25,B,2868,169066.3,81294.76,80401.41,7370.13,58.95,0.281
2025-09-25,C,1171,67251.27,29789.15,29337.8,8124.31,57.43,0.281
2025-09-25,D,786,47860.34,21748.19,23107.46,3004.68,60.89,0.255
2025-09-25,E,991,61569.21,28145.93,30608.69,2814.59,62.13,0.409
2025-09-26,A,3928,260506.9,130512.4,119636.37,10358.13,66.32,0.266
2025-09-26,B,3278,168489.25,81017.29,80126.99,7344.97,51.4,0.292
2025-09-26,C,1042,64967.86,28777.71,28341.69,7848.47,62.35,0.289
2025-09-26,D,695,41220.43,18730.96,19901.64,2587.83,59.31,0.282
2025-09-26,E,1023,60771.54,27781.28,30212.14,2778.13,59.41,0.427
2025-09-27,A,3848,232062.25,116261.8,106573.32,9227.13,60.31,0.26
2025-09-27,B,2273,134673.92,64757.34,64045.72,5870.86,59.25,0.267
2025-09-27,C,952,53477.75,23688.13,23329.22,6460.4,56.17,0.287
2025-09-27,D,647,42080.41,19121.74,20316.85,2641.82,65.04,0.232
2025-09-27,E,983,54363.29,24851.79,27026.32,2485.18,55.3,0.419
2025-09-28,A,3914,260848.93,130683.76,119793.44,10371.73,66.65,0.288
2025-09-28,B,2486,162180.04,77983.53,77126.57,7069.94,65.24,0.27
2025-09-28,C,1045,68490.31,30337.99,29878.32,8274.0,65.54,0.29
2025-09-28,D,518,35475.56,16120.43,17127.96,2227.17,68.49,0.237
2025-09-28,E,835,48770.74,22295.19,24246.02,2229.52,58.41,0.413
2025-09-29,A,3683,251291.08,125895.33,115404.05,9991.69,68.23,0.24
2025-09-29,B,3029,179965.98,86535.82,85584.88,7845.28,59.41,0.271
2025-09-29,C,1312,74533.96,33015.04,32514.81,9004.1,56.81,0.25
2025-09-29,D,808,52031.71,23643.71,25121.44,3266.56,64.4,0.27
2025-09-29,E,1304,75938.15,34714.58,37752.11,3471.46,58.23,0.374
2025-09-30,A,4145,239450.72,119963.38,109966.43,9520.9,57.77,0.268
2025-09-30,B,3428,198948.08,95663.28,94612.03,8672.77,58.04,0.246
2025-09-30,C,1242,78381.58,34719.36,34193.31,9468.92,63.11,0.331
2025-09-30,D,737,47905.47,21768.71,23129.25,3007.52,65.0,0.316
2025-09-30,E,1015,57998.48,26513.59,28833.53,2651.36,57.14,0.46
2025-10-01,A,4674,281698.21,141129.12,129368.36,11200.72,60.27,0.323
2025-10-01,B,2506,158203.89,76071.62,75235.67,6896.6,63.13,0.255
2025-10-01,C,1195,73519.23,32565.57,32072.15,8881.52,61.52,0.285
2025-10-01,D,596,39543.98,17969.16,19092.24,2482.58,66.35,0.347
2025-10-01,E,919,64175.22,29337.24,31904.25,2933.72,69.83,0.419
2025-10-02,A,4335,248753.93,124624.23,114238.88,9890.81,57.38,0.313
2025-10-02,B,2295,145185.71,69811.89,69044.72,6329.1,63.26,0.241
2025-10-02,C,1059,64388.08,28520.89,28088.76,7778.43,60.8,0.284
2025-10-02,D,694,41730.49,18962.73,20147.9,2619.85,60.13,0.325
2025-10-02,E,1091,66100.81,30217.51,32861.54,3021.75,60.59,0.441
2025-10-03,A,4009,267506.51,134019.16,122850.9,10636.44,66.73,0.231
2025-10-03,B,2217,144780.81,69617.19,68852.17,6311.45,65.3,0.291
2025-10-03,C,1255,68300.03,30253.7,29795.31,8251.01,54.42,0.27
2025-10-03,D,648,39336.78,17875.01,18992.2,2469.57,60.7,0.261
2025-10-03,E,806,50909.12,23272.74,25309.11,2327.27,63.16,0.406
2025-10-04,A,4634,297917.64,149254.96,136817.05,11845.63,64.29,0.307
2025-10-04,B,2497,164145.54,78928.63,78061.29,7155.62,65.74,0.272
2025-10-04,C,1016,55048.29,24383.81,24014.35,6650.13,54.18,0.257
2025-10-04,D,670,46843.1,21285.95,22616.33,2940.82,69.92,0.343
2025-10-04,E,758,48733.29,22278.08,24227.41,2227.81,64.29,0.393
2025-10-05,A,5761,303187.31,151895.03,139237.12,12055.16,52.63,0.283
2025-10-05,B,1918,116962.67,56240.97,55622.94,5098.77,60.98,0.245
2025-10-05,C,984,63836.11,28276.4,27847.97,7711.74,64.87,0.299
2025-10-05,D,639,39082.28,17759.36,18869.32,2453.6,61.16,0.268
2025-10-05,E,786,49616.99,22682.05,24666.73,2268.21,63.13,0.383
2025-10-06,A,4354,231754.24,116107.49,106431.87,9214.88,53.23,0.27
2025-10-06,B,2397,146940.49,70655.66,69879.23,6405.6,61.3,0.264
2025-10-06,C,1097,69408.28,30744.61,30278.78,8384.89,63.27,0.308
2025-10-06,D,750,47668.42,21660.98,23014.8,2992.64,63.56,0.318
2025-10-06,E,1376,75786.21,34645.12,37676.57,3464.51,55.08,0.417
2025-10-07,A,3334,238331.14,119402.48,109452.27,9476.39,71.49,0.284
2025-10-07,B,2748,168943.8,81235.86,80343.16,7364.79,61.48,0.21
2025-10-07,C,1497,84201.26,37297.2,36732.09,10171.96,56.25,0.282
2025-10-07,D,644,38501.14,17495.29,18588.74,2417.11,59.78,0.317
2025-10-07,E,1047,68024.41,31096.88,33817.85,3109.69,64.97,0.373
2025-10-08,A,4888,290807.51,145692.83,133551.76,11562.92,59.49,0.279
2025-10-08,B,2904,180469.97,86778.16,85824.56,7867.25,62.15,0.25
2025-10-08,C,1259,84515.68,37436.47,36869.25,10209.95,67.13,0.3
2025-10-08,D,760,52840.3,24011.14,25511.83,3317.33,69.53,0.279
2025-10-08,E,1007,59736.26,27308.0,29697.46,2730.8,59.32,0.399
2025-10-09,A,4620,301013.93,150806.18,138239.0,11968.74,65.15,0.306
2025-10-09,B,2629,171477.71,82454.28,81548.19,7475.25,65.23,0.317
2025-10-09,C,1196,72630.68,32171.98,31684.52,8774.18,60.73,0.265
2025-10-09,D,818,51411.23,23361.75,24821.86,3227.61,62.85,0.307
2025-10-09,E,1193,72006.72,32917.36,35797.62,3291.74,60.36,0.493
2025-10-10,A,4393,261708.04,131114.17,120187.99,10405.89,59.57,0.261
2025-10-10,B,2764,155766.83,74899.77,74076.69,6790.36,56.36,0.289
2025-10-10,C,1164,75187.8,33304.66,32800.05,9083.09,64.59,0.273
2025-10-10,D,701,42278.22,19211.63,20412.35,2654.24,60.31,0.305
2025-10-10,E,757,50455.46,23065.35,25083.57,2306.54,66.65,0.446
2025-10-11,A,4057,230687.15,115572.89,105941.81,9172.45,56.86,0.297
2025-10-11,B,2730,168750.57,81142.94,80251.26,7356.37,61.81,0.299
2025-10-11,C,1253,67874.43,30065.18,29609.65,8199.6,54.17,0.318
2025-10-11,D,516,33085.0,15034.14,15973.78,2077.09,64.12,0.266
2025-10-11,E,806,56166.83,25676.27,27922.94,2567.63,69.69,0.406
2025-10-12,A,4417,271963.82,136252.25,124897.9,10813.67,61.57,0.288
2025-10-12,B,2947,164467.21,79083.31,78214.26,7169.64,55.81,0.286
2025-10-12,C,1147,72379.9,32060.89,31575.12,8743.88,63.1,0.29
2025-10-12,D,630,39377.56,17893.54,19011.88,2472.13,62.5,0.267
2025-10-12,E,1081,66298.11,30307.71,32959.63,3030.77,61.33,0.387
2025-10-13,A,4130,257467.69,128989.78,118240.63,10237.28,62.34,0.262
2025-10-13,B,2469,156499.91,75252.27,74425.32,6822.32,63.39,0.322
2025-10-13,C,1010,66588.98,29495.79,29048.89,8044.31,65.93,0.249
2025-10-13,D,736,45114.83,20500.61,21781.9,2832.32,61.3,0.324
2025-10-13,E,1077,62140.81,28407.23,30892.86,2840.72,57.7,0.444
2025-10-14,A,4846,304466.51,152535.91,139824.58,12106.02,62.83,0.279
2025-10-14,B,2425,153486.07,73803.08,72992.05,6690.94,63.29,0.28
2025-10-14,C,1001,65359.41,28951.15,28512.49,7895.77,65.29,0.251
2025-10-14,D,647,40480.09,18394.54,19544.2,2541.35,62.57,0.286
2025-10-14,E,940,58806.14,26882.8,29235.05,2688.28,62.56,0.427
2025-10-15,A,3987,272104.58,136322.77,124962.54,10819.27,68.25,0.322
2025-10-15,B,2895,173788.92,83565.61,82647.3,7576.0,60.03,0.319
2025-10-15,C,1047,67790.91,30028.19,29573.22,8189.51,64.75,0.252
2025-10-15,D,684,43932.19,19963.21,21210.91,2758.07,64.23,0.29
2025-10-15,E,1012,65489.52,29938.07,32557.65,2993.81,64.71,0.359
2025-10-16,A,4841,320869.6,160753.76,147357.61,12758.23,66.28,0.285
2025-10-16,B,2736,160530.13,77190.18,76341.94,6998.01,58.67,0.236
2025-10-16,C,1201,77597.28,34371.95,33851.16,9374.17,64.61,0.269
2025-10-16,D,837,49009.3,22270.29,23662.19,3076.82,58.55,0.288
2025-10-16,E,977,65900.97,30126.16,32762.2,3012.62,67.45,0.394
2025-10-17,A,4744,271187.55,135863.34,124541.4,10782.81,57.16,0.288
2025-10-17,B,2350,137332.76,66035.83,65310.16,5986.76,58.44,0.28
2025-10-17,C,1288,70253.42,31118.97,30647.47,8486.99,54.54,0.264
2025-10-17,D,638,42045.19,19105.73,20299.84,2639.61,65.9,0.305
2025-10-17,E,1042,58582.12,26780.4,29123.68,2678.04,56.22,0.416
2025-10-18,A,3648,208886.63,104650.95,95930.04,8305.63,57.26,0.229
2025-10-18,B,2410,145030.04,69737.03,68970.69,6322.31,60.18,0.285
2025-10-18,C,984,71272.99,31570.59,31092.24,8610.16,72.43,0.295
2025-10-18,D,718,45257.61,20565.49,21850.84,2841.29,63.03,0.276
2025-10-18,E,1013,59331.72,27123.07,29496.34,2712.31,58.57,0.384
2025-10-19,A,4938,305843.01,153225.53,140456.73,12160.76,61.94,0.284
2025-10-19,B,2792,167398.18,80492.65,79608.12,7297.41,59.96,0.271
2025-10-19,C,1270,72974.59,32324.31,31834.55,8815.72,57.46,0.301
2025-10-19,D,619,34183.62,15533.37,16504.2,2146.06,55.22,0.267
2025-10-19,E,709,48875.69,22343.17,24298.2,2234.32,68.94,0.393
2025-10-20,A,5681,321242.85,160940.75,147529.02,12773.08,56.55,0.242
2025-10-20,B,2729,160689.45,77266.79,76417.71,7004.96,58.88,0.234
2025-10-20,C,1190,77313.12,34246.08,33727.2,9339.84,64.97,0.298
2025-10-20,D,639,41444.78,18832.9,20009.96,2601.91,64.86,0.293
2025-10-20,E,1193,75879.03,34687.56,37722.72,3468.76,63.6,0.387
2025-10-21,A,3619,229142.15,114798.85,105232.28,9111.02,63.32,0.24
2025-10-21,B,2719,186330.2,89596.03,88611.46,8122.72,68.53,0.298
2025-10-21,C,1390,76290.17,33792.96,33280.95,9216.26,54.89,0.327
2025-10-21,D,826,53603.49,24357.94,25880.31,3365.24,64.9,0.296
2025-10-21,E,1017,61486.78,28108.24,30567.71,2810.82,60.46,0.368
2025-10-22,A,4645,280429.56,140493.54,128785.74,11150.28,60.37,0.272
2025-10-22,B,2544,159126.6,76515.3,75674.47,6936.83,62.55,0.281
2025-10-22,C,1197,74806.68,33135.84,32633.78,9037.05,62.5,0.283
2025-10-22,D,739,45744.16,20786.58,22085.75,2871.83,61.9,0.297
2025-10-22,E,867,54610.8,24964.94,27149.37,2496.49,62.99,0.433
2025-10-23,A,4782,292127.01,146353.89,134157.73,11615.39,61.09,0.278
2025-10-23,B,2493,150529.2,72381.28,71585.88,6562.04,60.38,0.244
2025-10-23,C,1431,82368.71,36485.47,35932.66,9950.58,57.56,0.299
2025-10-23,D,837,52743.37,23967.09,25465.03,3311.24,63.01,0.32
2025-10-23,E,981,56902.61,26012.62,28288.73,2601.26,58.0,0.36
2025-10-24,A,4174,258386.56,129450.13,118662.62,10273.82,61.9,0.285
2025-10-24,B,2490,168494.45,81019.79,80129.46,7345.2,67.67,0.218
2025-10-24,C,910,60644.24,26862.55,26455.54,7326.15,66.64,0.262
2025-10-24,D,433,29747.29,13517.45,14362.29,1867.54,68.7,0.275
2025-10-24,E,643,36406.34,16642.9,18099.15,1664.29,56.62,0.393
2025-10-25,A,3964,249100.48,124797.86,114398.03,9904.59,62.84,0.289
2025-10-25,B,2330,141328.44,67957.14,67210.35,6160.95,60.66,0.247
2025-10-25,C,1036,60715.53,26894.13,26486.64,7334.76,58.61,0.275
2025-10-25,D,702,40833.06,18554.93,19714.62,2563.51,58.17,0.303
2025-10-25,E,1040,67026.55,30640.71,33321.77,3064.07,64.45,0.395
2025-10-26,A,4570,283957.78,142261.15,130406.06,11290.57,62.14,0.268
2025-10-26,B,2214,131268.21,63119.72,62426.1,5722.39,59.29,0.275
2025-10-26,C,1012,60611.24,26847.93,26441.14,7322.16,59.89,0.305
2025-10-26,D,732,42629.94,19371.45,20582.17,2676.32,58.24,0.274
2025-10-26,E,909,60374.89,27599.95,30014.94,2759.99,66.42,0.367
2025-10-27,A,4543,296368.78,148478.99,136105.74,11784.05,65.24,0.226
2025-10-27,B,3174,168976.44,81251.55,80358.67,7366.21,53.24,0.232
2025-10-27,C,1226,68582.82,30378.97,29918.68,8285.17,55.94,0.305
2025-10-27,D,797,47948.92,21788.45,23150.23,3010.25,60.16,0.251
2025-10-27,E,1002,63132.14,28860.4,31385.69,2886.04,63.01,0.394
2025-10-28,A,5683,319376.67,160005.81,146671.99,12698.87,56.2,0.272
2025-10-28,B,2507,153762.89,73936.19,73123.7,6703.01,61.33,0.263
2025-10-28,C,1499,85646.53,37937.39,37362.58,10346.56,57.14,0.287
2025-10-28,D,839,51109.89,23224.82,24676.37,3208.69,60.92,0.237
2025-10-28,E,937,64945.49,29689.37,32287.19,2968.94,69.31,0.379
2025-10-29,A,4296,264405.99,132465.83,121427.01,10513.16,61.55,0.279
2025-10-29,B,3151,192874.01,92742.59,91723.44,8407.98,61.21,0.261
2025-10-29,C,1191,75405.9,33401.27,32895.19,9109.44,63.31,0.243
2025-10-29,D,801,52595.35,23899.83,25393.57,3301.95,65.66,0.219
2025-10-29,E,888,61293.09,28019.7,30471.42,2801.97,69.02,0.419
2025-10-30,A,4970,337174.94,168922.64,154845.75,13406.56,67.84,0.276
2025-10-30,B,2565,156305.41,75158.74,74332.82,6813.84,60.94,0.32
2025-10-30,C,1320,76490.17,33881.55,33368.19,9240.42,57.95,0.271
2025-10-30,D,779,47530.65,21598.38,22948.28,2983.99,61.01,0.284
2025-10-30,E,819,50867.3,23253.62,25288.31,2325.36,62.11,0.459
2025-10-31,A,3599,226585.81,113518.14,104058.29,9009.38,62.96,0.278
2025-10-31,B,2445,173558.32,83454.73,82537.64,7565.95,70.98,0.307
2025-10-31,C,1219,72936.44,32307.41,31817.91,8811.11,59.83,0.294
2025-10-31,D,794,45952.99,20881.48,22186.57,2884.94,57.88,0.306
2025-10-31,E,965,61154.82,27956.49,30402.68,2795.65,63.37,0.384
2025-11-01,A,3518,217307.27,108869.65,99797.18,8640.45,61.77,0.355
2025-11-01,B,2300,146650.03,70516.0,69741.1,6392.93,63.76,0.273
2025-11-01,C,1238,79327.64,35138.42,34606.02,9583.2,64.08,0.28
2025-11-01,D,692,39725.31,18051.56,19179.78,2493.97,57.41,0.339
2025-11-01,E,844,59144.39,27037.44,29403.21,2703.74,70.08,0.396
2025-11-02,A,3908,252197.11,126349.25,115820.15,10027.72,64.53,0.321
2025-11-02,B,2326,153081.63,73608.61,72799.72,6673.31,65.81,0.253
2025-11-02,C,1309,76826.88,34030.7,33515.08,9281.1,58.69,0.293
2025-11-02,D,784,47122.56,21412.94,22751.25,2958.37,60.11,0.334
2025-11-02,E,925,62289.49,28475.2,30966.78,2847.52,67.34,0.413
2025-11-03,A,4794,324953.74,162799.89,149233.23,12920.63,67.78,0.297
2025-11-03,B,2627,163934.74,78827.27,77961.04,7146.43,62.4,0.302
2025-11-03,C,1219,76965.83,34092.25,33575.7,9297.89,63.14,0.29
2025-11-03,D,749,43771.73,19890.29,21133.44,2748.0,58.44,0.278
2025-11-03,E,1552,87682.93,40083.63,43590.94,4008.36,56.5,0.41
2025-11-04,A,4062,248589.95,124542.08,114163.58,9884.29,61.2,0.269
2025-11-04,B,2504,153233.12,73681.45,72871.76,6679.91,61.2,0.291
2025-11-04,C,1337,76771.98,34006.38,33491.13,9274.47,57.42,0.245
2025-11-04,D,785,45191.61,20535.5,21818.97,2837.14,57.57,0.3
2025-11-04,E,1221,74778.54,34184.48,37175.62,3418.45,61.24,0.398
2025-11-05,A,4928,302814.89,151708.45,139066.08,12040.35,61.45,0.284
2025-11-05,B,2250,138347.02,66523.53,65792.51,6030.98,61.49,0.292
2025-11-05,C,1238,82586.68,36582.02,36027.75,9976.91,66.71,0.3
2025-11-05,D,820,47178.48,21438.35,22778.25,2961.88,57.53,0.289
2025-11-05,E,1050,60594.69,27700.43,30124.22,2770.04,57.71,0.432
2025-11-06,A,4174,248819.83,124657.25,114269.15,9893.43,59.61,0.246
2025-11-06,B,3300,180405.69,86747.25,85793.99,7864.45,54.67,0.286
2025-11-06,C,1290,81163.97,35951.83,35407.1,9805.04,62.92,0.212
2025-11-06,D,747,47159.24,21429.61,22768.96,2960.67,63.13,0.286
2025-11-06,E,1535,87311.57,39913.86,43406.32,3991.39,56.88,0.432
2025-11-07,A,4397,286048.68,143308.68,131366.29,11373.7,65.06,0.258
2025-11-07,B,2570,171604.05,82515.03,81608.27,7480.76,66.77,0.302
2025-11-07,C,1256,79925.19,35403.11,34866.7,9655.39,63.63,0.316
2025-11-07,D,879,52362.54,23794.04,25281.17,3287.33,59.57,0.301
2025-11-07,E,1102,68812.22,31457.02,34209.51,3145.7,62.44,0.409
2025-11-08,A,3961,273732.76,137138.48,125710.27,10884.01,69.11,0.228
2025-11-08,B,2316,142496.72,68518.9,67765.94,6211.88,61.53,0.238
2025-11-08,C,1019,67074.9,29711.03,29260.86,8103.01,65.82,0.28
2025-11-08,D,645,39812.78,18091.31,19222.02,2499.46,61.73,0.282
2025-11-08,E,965,64069.5,29288.91,31851.69,2928.89,66.39,0.432
2025-11-09,A,4182,252045.61,126273.35,115750.57,10021.69,60.27,0.295
2025-11-09,B,2837,167401.98,80494.48,79609.92,7297.58,59.01,0.326
2025-11-09,C,1034,62237.75,27568.4,27150.7,7518.65,60.19,0.282
2025-11-09,D,688,39915.91,18138.17,19271.81,2505.93,58.02,0.29
2025-11-09,E,899,52779.22,24127.64,26238.81,2412.76,58.71,0.382
2025-11-10,A,3599,238991.22,119733.17,109755.41,9502.63,66.4,0.275
2025-11-10,B,2838,173952.06,83644.06,82724.89,7583.12,61.29,0.232
2025-11-10,C,1407,85597.4,37915.63,37341.15,10340.63,60.84,0.288
2025-11-10,D,860,52552.7,23880.45,25372.98,3299.27,61.11,0.263
2025-11-10,E,1059,67770.87,30980.97,33691.8,3098.1,64.0,0.426
2025-11-11,A,4863,304097.95,152351.26,139655.32,12091.37,62.53,0.224
2025-11-11,B,3970,223122.37,107287.37,106108.39,9726.6,56.2,0.226
2025-11-11,C,992,62572.58,27716.71,27296.76,7559.1,63.08,0.319
2025-11-11,D,598,37006.91,16816.29,17867.31,2323.3,61.88,0.245
2025-11-11,E,1097,66295.76,30306.63,32958.46,3030.66,60.43,0.377
2025-11-12,A,4899,287611.24,144091.52,132083.89,11435.83,58.71,0.306
2025-11-12,B,2438,154264.17,74177.22,73362.09,6724.86,63.27,0.298
2025-11-12,C,1424,89602.76,39689.81,39088.45,10824.49,62.92,0.254
