mes,matricula,grupo,tipo,km,km_en_vacio,litros,coste_eur,co2e_kg
2025-04-01,RN-SEV-R026,D,rigido,4181.5,1421.7,1323.4,1879.28,3546.8
2025-05-01,RN-SEV-R026,D,rigido,4429.8,1506.1,1402.0,1990.88,3757.4
2025-06-01,RN-SEV-R026,D,rigido,4562.1,1551.1,1443.9,2050.36,3869.7
2025-07-01,RN-SEV-R026,D,rigido,4602.1,1564.7,1456.6,2068.31,3903.6
2025-08-01,RN-SEV-R026,D,rigido,4652.9,1582.0,1472.7,2091.17,3946.7
2025-09-01,RN-SEV-R026,D,rigido,3972.5,1350.7,1257.3,1785.36,3369.6
2025-10-01,RN-SEV-R026,D,rigido,4935.3,1678.0,1562.0,2218.06,4186.2
2025-11-01,RN-SEV-R026,D,rigido,4952.5,1683.8,1567.5,2225.78,4200.8
2025-12-01,RN-SEV-R026,D,rigido,5411.7,1840.0,1712.8,2432.16,4590.3
2024-01-01,RN-SEV-R027,D,rigido,4375.3,1487.6,1370.3,1945.89,3672.5
2024-02-01,RN-SEV-R027,D,rigido,3961.6,1346.9,1240.8,1761.88,3325.2
2024-03-01,RN-SEV-R027,D,rigido,4494.5,1528.1,1407.7,1998.92,3772.6
2024-04-01,RN-SEV-R027,D,rigido,4011.2,1363.8,1256.3,1783.96,3366.9
2024-05-01,RN-SEV-R027,D,rigido,4238.3,1441.0,1327.4,1884.95,3557.5
2024-06-01,RN-SEV-R027,D,rigido,4811.8,1636.0,1507.0,2140.0,4038.9
2024-07-01,RN-SEV-R027,D,rigido,4993.1,1697.6,1563.8,2220.63,4191.1
2024-08-01,RN-SEV-R027,D,rigido,4182.9,1422.2,1310.1,1860.3,3511.0
2024-09-01,RN-SEV-R027,D,rigido,4434.2,1507.6,1388.8,1972.1,3722.0
2024-10-01,RN-SEV-R027,D,rigido,4119.5,1400.6,1290.2,1832.12,3457.8
2024-11-01,RN-SEV-R027,D,rigido,4785.6,1627.1,1498.8,2128.36,4016.9
2024-12-01,RN-SEV-R027,D,rigido,5923.9,2014.1,1855.4,2634.62,4972.4
2025-01-01,RN-SEV-R027,D,rigido,4396.1,1494.7,1376.9,1955.13,3690.0
2025-02-01,RN-SEV-R027,D,rigido,3724.0,1266.1,1166.3,1656.21,3125.8
2025-03-01,RN-SEV-R027,D,rigido,4132.2,1405.0,1294.2,1837.78,3468.5
2025-04-01,RN-SEV-R027,D,rigido,4735.0,1609.9,1483.0,2105.88,3974.5
2025-05-01,RN-SEV-R027,D,rigido,4766.7,1620.7,1492.9,2119.97,4001.1
2025-06-01,RN-SEV-R027,D,rigido,4681.3,1591.6,1466.2,2081.96,3929.3
2025-07-01,RN-SEV-R027,D,rigido,4685.7,1593.1,1467.6,2083.94,3933.1
2025-08-01,RN-SEV-R027,D,rigido,4116.8,1399.7,1289.4,1830.9,3455.5
2025-09-01,RN-SEV-R027,D,rigido,4402.3,1496.8,1378.8,1957.89,3695.2
2025-10-01,RN-SEV-R027,D,rigido,4398.4,1495.5,1377.6,1956.18,3692.0
2025-11-01,RN-SEV-R027,D,rigido,4675.4,1589.6,1464.3,2079.33,3924.4
2025-12-01,RN-SEV-R027,D,rigido,6086.1,2069.3,1906.2,2706.75,5108.5
2024-01-01,RN-SEV-R028,D,rigido,4157.3,1413.5,1356.9,1926.85,3636.6
2024-02-01,RN-SEV-R028,D,rigido,4146.9,1410.0,1353.6,1922.06,3627.6
2024-03-01,RN-SEV-R028,D,rigido,4544.6,1545.2,1483.4,2106.37,3975.4
2024-04-01,RN-SEV-R028,D,rigido,4222.1,1435.5,1378.1,1956.92,3693.3
2024-05-01,RN-SEV-R028,D,rigido,4133.0,1405.2,1349.0,1915.59,3615.3
2024-06-01,RN-SEV-R028,D,rigido,4127.0,1403.2,1347.0,1912.81,3610.1
2024-07-01,RN-SEV-R028,D,rigido,4818.6,1638.3,1572.8,2233.34,4215.0
2024-08-01,RN-SEV-R028,D,rigido,4225.1,1436.5,1379.1,1958.3,3695.9
2024-09-01,RN-SEV-R028,D,rigido,4804.9,1633.7,1568.3,2227.0,4203.1
2024-10-01,RN-SEV-R028,D,rigido,4865.6,1654.3,1588.1,2255.13,4256.2
2024-11-01,RN-SEV-R028,D,rigido,4708.8,1601.0,1536.9,2182.46,4119.0
2024-12-01,RN-SEV-R028,D,rigido,5408.4,1838.8,1765.3,2506.71,4731.0
2025-01-01,RN-SEV-R028,D,rigido,3913.6,1330.6,1277.4,1813.9,3423.4
2025-02-01,RN-SEV-R028,D,rigido,4214.8,1433.0,1375.7,1953.5,3686.9
2025-03-01,RN-SEV-R028,D,rigido,4157.9,1413.7,1357.1,1927.12,3637.1
2025-04-01,RN-SEV-R028,D,rigido,4350.6,1479.2,1420.0,2016.46,3805.7
2025-05-01,RN-SEV-R028,D,rigido,4987.8,1695.9,1628.0,2311.8,4363.1
2025-06-01,RN-SEV-R028,D,rigido,4529.3,1539.9,1478.3,2099.26,3962.0
2025-07-01,RN-SEV-R028,D,rigido,5072.6,1724.7,1655.7,2351.07,4437.2
2025-08-01,RN-SEV-R028,D,rigido,4228.9,1437.8,1380.3,1960.04,3699.2
2025-09-01,RN-SEV-R028,D,rigido,3700.0,1258.0,1207.7,1714.9,3236.6
2025-10-01,RN-SEV-R028,D,rigido,4945.1,1681.3,1614.1,2291.99,4325.7
2025-11-01,RN-SEV-R028,D,rigido,4558.1,1549.7,1487.8,2112.61,3987.2
2025-12-01,RN-SEV-R028,D,rigido,5932.9,2017.2,1936.5,2749.85,5189.9
2024-01-01,RN-SEV-R029,D,rigido,3754.6,1276.6,1200.7,1705.02,3217.9
2024-02-01,RN-SEV-R029,D,rigido,4034.5,1371.7,1290.2,1832.14,3457.8
2024-03-01,RN-SEV-R029,D,rigido,4658.3,1583.8,1489.7,2115.43,3992.5
2024-04-01,RN-SEV-R029,D,rigido,4932.8,1677.1,1577.5,2240.05,4227.7
2024-05-01,RN-SEV-R029,D,rigido,4158.8,1414.0,1330.0,1888.57,3564.4
2024-06-01,RN-SEV-R029,D,rigido,4514.3,1534.9,1443.7,2050.01,3869.0
2024-07-01,RN-SEV-R029,D,rigido,5348.7,1818.6,1710.5,2428.94,4584.2
2024-08-01,RN-SEV-R029,D,rigido,3807.4,1294.5,1217.6,1729.02,3263.2
2024-09-01,RN-SEV-R029,D,rigido,4162.3,1415.2,1331.1,1890.16,3567.4
2024-10-01,RN-SEV-R029,D,rigido,4385.1,1490.9,1402.3,1991.33,3758.3
2024-11-01,RN-SEV-R029,D,rigido,4636.3,1576.3,1482.7,2105.41,3973.6
2024-12-01,RN-SEV-R029,D,rigido,6098.1,2073.3,1950.2,2769.23,5226.4
2025-01-01,RN-SEV-R029,D,rigido,4194.9,1426.3,1341.5,1904.97,3595.3
2025-02-01,RN-SEV-R029,D,rigido,3924.2,1334.2,1255.0,1782.06,3363.3
2025-03-01,RN-SEV-R029,D,rigido,4575.4,1555.6,1463.2,2077.74,3921.4
2025-04-01,RN-SEV-R029,D,rigido,4817.3,1637.9,1540.6,2187.63,4128.8
2025-05-01,RN-SEV-R029,D,rigido,5085.4,1729.0,1626.3,2309.35,4358.5
2025-06-01,RN-SEV-R029,D,rigido,4398.7,1495.6,1406.7,1997.51,3770.0
2025-07-01,RN-SEV-R029,D,rigido,5363.2,1823.5,1715.1,2435.5,4596.6
2025-08-01,RN-SEV-R029,D,rigido,4417.2,1501.8,1412.6,2005.92,3785.8
2025-09-01,RN-SEV-R029,D,rigido,4267.2,1450.8,1364.6,1937.78,3657.2
2025-10-01,RN-SEV-R029,D,rigido,4910.8,1669.7,1570.5,2230.08,4208.9
2025-11-01,RN-SEV-R029,D,rigido,4633.8,1575.5,1481.9,2104.28,3971.4
2025-12-01,RN-SEV-R029,D,rigido,5567.1,1892.8,1780.3,2528.09,4771.3
2024-01-01,RN-SEV-R030,D,rigido,4164.9,1416.1,1304.5,1852.32,3495.9
2024-02-01,RN-SEV-R030,D,rigido,4056.9,1379.4,1270.6,1804.3,3405.3
2024-03-01,RN-SEV-R030,D,rigido,4280.1,1455.2,1340.5,1903.55,3592.6
2024-04-01,RN-SEV-R030,D,rigido,4754.2,1616.4,1489.0,2114.38,3990.5
2024-05-01,RN-SEV-R030,D,rigido,4946.0,1681.6,1549.1,2199.71,4151.6
2024-06-01,RN-SEV-R030,D,rigido,4701.3,1598.4,1472.4,2090.87,3946.1
2024-07-01,RN-SEV-R030,D,rigido,4856.3,1651.1,1521.0,2159.8,4076.2
2024-08-01,RN-SEV-R030,D,rigido,4824.3,1640.3,1511.0,2145.58,4049.4
2024-09-01,RN-SEV-R030,D,rigido,4562.6,1551.3,1429.0,2029.17,3829.7
2024-10-01,RN-SEV-R030,D,rigido,4131.3,1404.6,1293.9,1837.35,3467.7
2024-11-01,RN-SEV-R030,D,rigido,4170.6,1418.0,1306.2,1854.86,3500.7
2024-12-01,RN-SEV-R030,D,rigido,5020.7,1707.0,1572.5,2232.94,4214.3
2025-01-01,RN-SEV-R030,D,rigido,4063.3,1381.5,1272.6,1807.11,3410.6
2025-02-01,RN-SEV-R030,D,rigido,4374.6,1487.4,1370.1,1945.56,3671.9
2025-03-01,RN-SEV-R030,D,rigido,4173.7,1419.1,1307.2,1856.24,3503.3
2025-04-01,RN-SEV-R030,D,rigido,4947.0,1682.0,1549.4,2200.14,4152.4
2025-05-01,RN-SEV-R030,D,rigido,4590.9,1560.9,1437.9,2041.77,3853.5
2025-06-01,RN-SEV-R030,D,rigido,4740.9,1611.9,1484.8,2108.47,3979.4
2025-07-01,RN-SEV-R030,D,rigido,5198.8,1767.6,1628.3,2312.15,4363.8
2025-08-01,RN-SEV-R030,D,rigido,4374.2,1487.2,1370.0,1945.4,3671.6
2025-09-01,RN-SEV-R030,D,rigido,4421.6,1503.3,1384.8,1966.48,3711.4
2025-10-01,RN-SEV-R030,D,rigido,5031.0,1710.6,1575.7,2237.52,4222.9
2025-11-01,RN-SEV-R030,D,rigido,4264.0,1449.8,1335.5,1896.4,3579.1
2025-12-01,RN-SEV-R030,D,rigido,6291.9,2139.3,1970.6,2798.29,5281.3
2024-01-01,RN-SEV-R031,D,rigido,4442.7,1510.5,1420.8,2017.51,3807.7
2024-02-01,RN-SEV-R031,D,rigido,4292.8,1459.6,1372.8,1949.45,3679.2
2024-03-01,RN-SEV-R031,D,rigido,4756.6,1617.2,1521.2,2160.04,4076.7
2024-04-01,RN-SEV-R031,D,rigido,3576.8,1216.1,1143.9,1624.28,3065.5
2024-05-01,RN-SEV-R031,D,rigido,4479.3,1523.0,1432.5,2034.13,3839.1
2024-06-01,RN-SEV-R031,D,rigido,5269.9,1791.8,1685.3,2393.13,4516.6
2024-07-01,RN-SEV-R031,D,rigido,4918.7,1672.3,1573.0,2233.65,4215.6
2024-08-01,RN-SEV-R031,D,rigido,3735.3,1270.0,1194.6,1696.27,3201.4
2024-09-01,RN-SEV-R031,D,rigido,4871.2,1656.2,1557.8,2212.08,4174.9
2024-10-01,RN-SEV-R031,D,rigido,5008.8,1703.0,1601.8,2274.56,4292.8
2024-11-01,RN-SEV-R031,D,rigido,5185.1,1762.9,1658.2,2354.62,4443.9
2024-12-01,RN-SEV-R031,D,rigido,5775.6,1963.7,1847.0,2622.79,4950.1
2025-01-01,RN-SEV-R031,D,rigido,4515.6,1535.3,1444.1,2050.62,3870.2
2025-02-01,RN-SEV-R031,D,rigido,3955.2,1344.8,1264.9,1796.13,3389.9
2025-03-01,RN-SEV-R031,D,rigido,4920.2,1672.9,1573.5,2234.34,4216.9
2025-04-01,RN-SEV-R031,D,rigido,4487.3,1525.7,1435.1,2037.78,3845.9
2025-05-01,RN-SEV-R031,D,rigido,4610.4,1567.5,1474.4,2093.64,3951.4
2025-06-01,RN-SEV-R031,D,rigido,4631.1,1574.6,1481.0,2103.05,3969.1
2025-07-01,RN-SEV-R031,D,rigido,4234.8,1439.8,1354.3,1923.1,3629.5
2025-08-01,RN-SEV-R031,D,rigido,4595.7,1562.5,1469.7,2086.98,3938.8
2025-09-01,RN-SEV-R031,D,rigido,4708.7,1601.0,1505.9,2138.31,4035.7
2025-10-01,RN-SEV-R031,D,rigido,4455.1,1514.7,1424.8,2023.15,3818.3
2025-11-01,RN-SEV-R031,D,rigido,4625.6,1572.7,1479.3,2100.58,3964.5
2025-12-01,RN-SEV-R031,D,rigido,5270.4,1791.9,1685.5,2393.38,4517.1
2024-01-01,RN-SEV-R032,D,rigido,3670.8,1248.1,1173.9,1666.95,3146.1
2024-02-01,RN-SEV-R032,D,rigido,3909.8,1329.3,1250.4,1775.5,3350.9
2024-03-01,RN-SEV-R032,D,rigido,4900.0,1666.0,1567.0,2225.16,4199.6
2024-04-01,RN-SEV-R032,D,rigido,4432.3,1507.0,1417.4,2012.77,3798.8
2024-05-01,RN-SEV-R032,D,rigido,4601.4,1564.5,1471.5,2089.58,3943.7
2024-06-01,RN-SEV-R032,D,rigido,4449.0,1512.7,1422.8,2020.35,3813.1
2024-07-01,RN-SEV-R032,D,rigido,4510.1,1533.4,1442.3,2048.12,3865.5
2024-08-01,RN-SEV-R032,D,rigido,4734.4,1609.7,1514.1,2149.97,4057.7
2024-09-01,RN-SEV-R032,D,rigido,4400.4,1496.1,1407.2,1998.28,3771.4
2024-10-01,RN-SEV-R032,D,rigido,4027.4,1369.3,1288.0,1828.92,3451.8
2024-11-01,RN-SEV-R032,D,rigido,4319.9,1468.8,1381.5,1961.75,3702.5
2024-12-01,RN-SEV-R032,D,rigido,6050.5,2057.2,1935.0,2747.63,5185.7
2025-01-01,RN-SEV-R032,D,rigido,4159.4,1414.2,1330.2,1888.87,3564.9
2025-02-01,RN-SEV-R032,D,rigido,4375.4,1487.6,1399.3,1986.96,3750.0
2025-03-01,RN-SEV-R032,D,rigido,4136.0,1406.2,1322.7,1878.22,3544.8
2025-04-01,RN-SEV-R032,D,rigido,4040.2,1373.7,1292.0,1834.71,3462.7
2025-05-01,RN-SEV-R032,D,rigido,4556.7,1549.3,1457.2,2069.26,3905.4
2025-06-01,RN-SEV-R032,D,rigido,4901.3,1666.5,1567.4,2225.77,4200.7
2025-07-01,RN-SEV-R032,D,rigido,4903.3,1667.1,1568.1,2226.65,4202.4
2025-08-01,RN-SEV-R032,D,rigido,4465.1,1518.1,1427.9,2027.68,3826.9
2025-09-01,RN-SEV-R032,D,rigido,4574.7,1555.4,1463.0,2077.44,3920.8
2025-10-01,RN-SEV-R032,D,rigido,4367.2,1484.9,1396.6,1983.23,3743.0
2025-11-01,RN-SEV-R032,D,rigido,4191.7,1425.2,1340.5,1903.5,3592.5
2025-12-01,RN-SEV-R032,D,rigido,4939.2,1679.3,1579.6,2242.97,4233.2
2024-01-01,RN-SEV-R033,D,rigido,3846.0,1307.6,1204.6,1710.48,3228.2
2024-02-01,RN-SEV-R033,D,rigido,3807.5,1294.6,1192.5,1693.37,3195.9
2024-03-01,RN-SEV-R033,D,rigido,5375.4,1827.6,1683.6,2390.67,4512.0
2024-04-01,RN-SEV-R033,D,rigido,4902.5,1666.8,1535.5,2180.34,4115.0
2024-05-01,RN-SEV-R033,D,rigido,4458.2,1515.8,1396.3,1982.77,3742.1
2024-06-01,RN-SEV-R033,D,rigido,5160.0,1754.4,1616.1,2294.89,4331.2
2024-07-01,RN-SEV-R033,D,rigido,5284.2,1796.6,1655.0,2350.13,4435.5
2024-08-01,RN-SEV-R033,D,rigido,4446.1,1511.7,1392.5,1977.38,3732.0
2024-09-01,RN-SEV-R033,D,rigido,3950.9,1343.3,1237.4,1757.15,3316.3
2024-10-01,RN-SEV-R033,D,rigido,4603.0,1565.0,1441.7,2047.15,3863.6
2024-11-01,RN-SEV-R033,D,rigido,4586.9,1559.5,1436.6,2039.99,3850.1
2024-12-01,RN-SEV-R033,D,rigido,5342.9,1816.6,1673.4,2376.23,4484.7
2025-01-01,RN-SEV-R033,D,rigido,4965.8,1688.4,1555.3,2208.5,4168.2
2025-02-01,RN-SEV-R033,D,rigido,3934.4,1337.7,1232.2,1749.78,3302.4
2025-03-01,RN-SEV-R033,D,rigido,4097.9,1393.3,1283.5,1822.51,3439.7
2025-04-01,RN-SEV-R033,D,rigido,4751.8,1615.6,1488.3,2113.34,3988.5
2025-05-01,RN-SEV-R033,D,rigido,4746.3,1613.7,1486.5,2110.87,3983.9
2025-06-01,RN-SEV-R033,D,rigido,4350.1,1479.0,1362.4,1934.67,3651.4
2025-07-01,RN-SEV-R033,D,rigido,4823.7,1640.1,1510.8,2145.3,4048.9
2025-08-01,RN-SEV-R033,D,rigido,4277.1,1454.2,1339.6,1902.2,3590.1
2025-09-01,RN-SEV-R033,D,rigido,4693.6,1595.8,1470.0,2087.47,3939.7
2025-10-01,RN-SEV-R033,D,rigido,4136.7,1406.5,1295.6,1839.79,3472.3
2025-11-01,RN-SEV-R033,D,rigido,4517.1,1535.8,1414.8,2008.97,3791.6
2025-12-01,RN-SEV-R033,D,rigido,5276.7,1794.1,1652.7,2346.78,4429.1
2024-01-01,RN-SEV-R034,D,rigido,3921.4,1333.3,1254.1,1780.78,3360.9
2024-02-01,RN-SEV-R034,D,rigido,4510.4,1533.6,1442.4,2048.27,3865.7
2024-03-01,RN-SEV-R034,D,rigido,4463.4,1517.6,1427.4,2026.91,3825.4
2024-04-01,RN-SEV-R034,D,rigido,4688.2,1594.0,1499.3,2129.01,4018.1
2024-05-01,RN-SEV-R034,D,rigido,4828.8,1641.8,1544.3,2192.84,4138.6
2024-06-01,RN-SEV-R034,D,rigido,4659.9,1584.4,1490.2,2116.15,3993.9
2024-07-01,RN-SEV-R034,D,rigido,5261.7,1789.0,1682.7,2389.44,4509.6
2024-08-01,RN-SEV-R034,D,rigido,4461.1,1516.8,1426.6,2025.84,3823.4
2024-09-01,RN-SEV-R034,D,rigido,4780.6,1625.4,1528.8,2170.97,4097.3
2024-10-01,RN-SEV-R034,D,rigido,5110.6,1737.6,1634.4,2320.82,4380.1
2024-11-01,RN-SEV-R034,D,rigido,4413.5,1500.6,1411.4,2004.25,3782.7
2024-12-01,RN-SEV-R034,D,rigido,5877.9,1998.5,1879.8,2669.26,5037.8
2025-01-01,RN-SEV-R034,D,rigido,4558.0,1549.7,1457.6,2069.84,3906.5
2025-02-01,RN-SEV-R034,D,rigido,3951.2,1343.4,1263.6,1794.31,3386.5
2025-03-01,RN-SEV-R034,D,rigido,3939.7,1339.5,1259.9,1789.09,3376.6
2025-04-01,RN-SEV-R034,D,rigido,4516.5,1535.6,1444.4,2051.03,3871.0
2025-05-01,RN-SEV-R034,D,rigido,3882.5,1320.1,1241.6,1763.11,3327.6
2025-06-01,RN-SEV-R034,D,rigido,4308.9,1465.0,1378.0,1956.72,3693.0
2025-07-01,RN-SEV-R034,D,rigido,5022.6,1707.7,1606.2,2280.85,4304.7
2025-08-01,RN-SEV-R034,D,rigido,4104.4,1395.5,1312.6,1863.89,3517.8
2025-09-01,RN-SEV-R034,D,rigido,4709.1,1601.1,1506.0,2138.49,4036.0
2025-10-01,RN-SEV-R034,D,rigido,4102.8,1395.0,1312.1,1863.17,3516.4
2025-11-01,RN-SEV-R034,D,rigido,4539.5,1543.4,1451.7,2061.46,3890.6
2025-12-01,RN-SEV-R034,D,rigido,5319.6,1808.6,1701.2,2415.69,4559.2
2024-01-01,RN-SEV-R035,D,rigido,4165.5,1416.3,1304.6,1852.59,3496.4
2024-02-01,RN-SEV-R035,D,rigido,4106.4,1396.2,1286.1,1826.3,3446.8
2024-03-01,RN-SEV-R035,D,rigido,4376.6,1488.1,1370.8,1946.48,3673.6
2024-04-01,RN-SEV-R035,D,rigido,3802.6,1292.9,1191.0,1691.18,3191.8
2024-05-01,RN-SEV-R035,D,rigido,4531.3,1540.6,1419.2,2015.26,3803.5
2024-06-01,RN-SEV-R035,D,rigido,4326.6,1471.0,1355.1,1924.22,3631.6
2024-07-01,RN-SEV-R035,D,rigido,4446.1,1511.7,1392.5,1977.37,3731.9
2024-08-01,RN-SEV-R035,D,rigido,4340.0,1475.6,1359.3,1930.21,3642.9
2024-09-01,RN-SEV-R035,D,rigido,4861.3,1652.9,1522.6,2162.06,4080.5
2024-10-01,RN-SEV-R035,D,rigido,4223.9,1436.1,1322.9,1878.57,3545.5
2024-11-01,RN-SEV-R035,D,rigido,4412.4,1500.2,1382.0,1962.4,3703.7
2024-12-01,RN-SEV-R035,D,rigido,5155.8,1753.0,1614.8,2293.02,4327.7
2025-01-01,RN-SEV-R035,D,rigido,4073.8,1385.1,1275.9,1811.81,3419.5
2025-02-01,RN-SEV-R035,D,rigido,3937.8,1338.9,1233.3,1751.34,3305.3
2025-03-01,RN-SEV-R035,D,rigido,5156.1,1753.1,1614.9,2293.16,4327.9
2025-04-01,RN-SEV-R035,D,rigido,5065.7,1722.4,1586.6,2252.96,4252.1
2025-05-01,RN-SEV-R035,D,rigido,4750.3,1615.1,1487.8,2112.68,3987.3
2025-06-01,RN-SEV-R035,D,rigido,5034.6,1711.8,1576.8,2239.12,4225.9
2025-07-01,RN-SEV-R035,D,rigido,4946.7,1681.9,1549.3,2200.01,4152.1
2025-08-01,RN-SEV-R035,D,rigido,4154.3,1412.5,1301.1,1847.62,3487.1
2025-09-01,RN-SEV-R035,D,rigido,4339.7,1475.5,1359.2,1930.07,3642.7
2025-10-01,RN-SEV-R035,D,rigido,4626.7,1573.1,1449.1,2057.68,3883.5
2025-11-01,RN-SEV-R035,D,rigido,5387.5,1831.7,1687.3,2396.04,4522.1
2025-12-01,RN-SEV-R035,D,rigido,5679.9,1931.2,1779.0,2526.11,4767.6
2024-01-01,RN-SEV-R036,D,rigido,4598.8,1563.6,1470.7,2088.39,3941.5
2024-02-01,RN-SEV-R036,D,rigido,4194.0,1426.0,1341.2,1904.55,3594.5
2024-03-01,RN-SEV-R036,D,rigido,4502.2,1530.8,1439.8,2044.53,3858.7
2024-04-01,RN-SEV-R036,D,rigido,4504.2,1531.4,1440.4,2045.41,3860.4
2024-05-01,RN-SEV-R036,D,rigido,4042.2,1374.3,1292.7,1835.62,3464.4
2024-06-01,RN-SEV-R036,D,rigido,4596.2,1562.7,1469.9,2087.19,3939.2
2024-07-01,RN-SEV-R036,D,rigido,4911.5,1669.9,1570.7,2230.4,4209.5
2024-08-01,RN-SEV-R036,D,rigido,4733.9,1609.5,1513.9,2149.76,4057.3
2024-09-01,RN-SEV-R036,D,rigido,4305.9,1464.0,1377.0,1955.36,3690.4
2024-10-01,RN-SEV-R036,D,rigido,4041.3,1374.1,1292.4,1835.23,3463.7
2024-11-01,RN-SEV-R036,D,rigido,4474.0,1521.2,1430.8,2031.72,3834.5
2024-12-01,RN-SEV-R036,D,rigido,5201.2,1768.4,1663.4,2361.97,4457.8
2025-01-01,RN-SEV-R036,D,rigido,4280.7,1455.4,1369.0,1943.93,3668.8
2025-02-01,RN-SEV-R036,D,rigido,3764.1,1279.8,1203.7,1709.32,3226.0
2025-03-01,RN-SEV-R036,D,rigido,4326.8,1471.1,1383.7,1964.89,3708.4
2025-04-01,RN-SEV-R036,D,rigido,5390.9,1832.9,1724.0,2448.11,4620.4
2025-05-01,RN-SEV-R036,D,rigido,4541.4,1544.1,1452.4,2062.34,3892.3
2025-06-01,RN-SEV-R036,D,rigido,5199.1,1767.7,1662.7,2361.0,4456.0
2025-07-01,RN-SEV-R036,D,rigido,4795.6,1630.5,1533.6,2177.76,4110.1
2025-08-01,RN-SEV-R036,D,rigido,4080.8,1387.5,1305.0,1853.14,3497.5
2025-09-01,RN-SEV-R036,D,rigido,4535.7,1542.1,1450.5,2059.74,3887.4
2025-10-01,RN-SEV-R036,D,rigido,4716.9,1603.8,1508.5,2142.03,4042.7
2025-11-01,RN-SEV-R036,D,rigido,4168.0,1417.1,1332.9,1892.74,3572.2
2025-12-01,RN-SEV-R036,D,rigido,5222.0,1775.5,1670.0,2371.41,4475.6
2024-01-01,RN-SEV-R037,D,rigido,4428.2,1505.6,1328.5,1886.43,3560.3
2024-02-01,RN-SEV-R037,D,rigido,3775.5,1283.7,1132.6,1608.35,3035.5
2024-03-01,RN-SEV-R037,D,rigido,4076.1,1385.9,1222.8,1736.43,3277.2
2024-04-01,RN-SEV-R037,D,rigido,4423.8,1504.1,1327.1,1884.53,3556.7
2024-05-01,RN-SEV-R037,D,rigido,4744.0,1612.9,1423.2,2020.93,3814.1
2024-06-01,RN-SEV-R037,D,rigido,5180.9,1761.5,1554.3,2207.05,4165.4
2024-07-01,RN-SEV-R037,D,rigido,4678.5,1590.7,1403.6,1993.06,3761.5
2024-08-01,RN-SEV-R037,D,rigido,3760.3,1278.5,1128.1,1601.91,3023.3
2024-09-01,RN-SEV-R037,D,rigido,4545.2,1545.4,1363.6,1936.25,3654.3
2024-10-01,RN-SEV-R037,D,rigido,4032.4,1371.0,1209.7,1717.82,3242.1
2024-11-01,RN-SEV-R037,D,rigido,4786.7,1627.5,1436.0,2039.13,3848.5
2024-12-01,RN-SEV-R037,D,rigido,5876.4,1998.0,1762.9,2503.35,4724.6
2025-01-01,RN-SEV-R037,D,rigido,4092.6,1391.5,1227.8,1743.47,3290.5
2025-02-01,RN-SEV-R037,D,rigido,4409.6,1499.3,1322.9,1878.49,3545.3
2025-03-01,RN-SEV-R037,D,rigido,4479.0,1522.9,1343.7,1908.05,3601.1
2025-04-01,RN-SEV-R037,D,rigido,4490.8,1526.9,1347.2,1913.08,3610.6
2025-05-01,RN-SEV-R037,D,rigido,4587.6,1559.8,1376.3,1954.3,3688.4
2025-06-01,RN-SEV-R037,D,rigido,4981.5,1693.7,1494.4,2122.11,4005.1
2025-07-01,RN-SEV-R037,D,rigido,5147.8,1750.2,1544.3,2192.95,4138.8
2025-08-01,RN-SEV-R037,D,rigido,4492.5,1527.5,1347.8,1913.82,3612.0
2025-09-01,RN-SEV-R037,D,rigido,4702.3,1598.8,1410.7,2003.17,3780.6
2025-10-01,RN-SEV-R037,D,rigido,4246.4,1443.8,1273.9,1808.95,3414.1
2025-11-01,RN-SEV-R037,D,rigido,4944.5,1681.1,1483.4,2106.37,3975.4
2025-12-01,RN-SEV-R037,D,rigido,5141.4,1748.1,1542.4,2190.22,4133.6
2024-01-01,RN-SEV-R038,D,rigido,4411.2,1499.8,1367.0,1941.19,3663.7
2024-02-01,RN-SEV-R038,D,rigido,4081.8,1387.8,1265.0,1796.23,3390.1
2024-03-01,RN-SEV-R038,D,rigido,4441.2,1510.0,1376.3,1954.4,3688.6
2024-04-01,RN-SEV-R038,D,rigido,4546.6,1545.9,1409.0,2000.78,3776.1
2024-05-01,RN-SEV-R038,D,rigido,4760.8,1618.7,1475.4,2095.03,3954.0
2024-06-01,RN-SEV-R038,D,rigido,4488.6,1526.1,1391.0,1975.24,3727.9
2024-07-01,RN-SEV-R038,D,rigido,4578.2,1556.6,1418.8,2014.68,3802.4
2024-08-01,RN-SEV-R038,D,rigido,4576.5,1556.0,1418.3,2013.94,3801.0
2024-09-01,RN-SEV-R038,D,rigido,4793.7,1629.8,1485.6,2109.49,3981.3
2024-10-01,RN-SEV-R038,D,rigido,4444.1,1511.0,1377.2,1955.67,3691.0
2024-11-01,RN-SEV-R038,D,rigido,3991.7,1357.2,1237.0,1756.57,3315.2
2024-12-01,RN-SEV-R038,D,rigido,5510.9,1873.7,1707.8,2425.11,4577.0
2025-01-01,RN-SEV-R038,D,rigido,3635.1,1235.9,1126.5,1599.65,3019.0
2025-02-01,RN-SEV-R038,D,rigido,4011.6,1363.9,1243.2,1765.33,3331.7
2025-03-01,RN-SEV-R038,D,rigido,4730.8,1608.5,1466.1,2081.81,3929.1
2025-04-01,RN-SEV-R038,D,rigido,4386.6,1491.5,1359.4,1930.37,3643.2
2025-05-01,RN-SEV-R038,D,rigido,4465.9,1518.4,1384.0,1965.23,3709.0
